tconst	averageRating	numVotes
tt0120554	4.6	287
tt7986030	5.0	7
tt4277164	8.2	1196
tt0749346	7.3	99
tt1189765	7.8	11
tt8875542	6.7	25
tt0103290	5.5	206
tt16396914	2.5	17
tt3498078	4.4	33
tt0102367	5.5	835
tt2302969	4.6	359
tt23143734	7.2	24
tt0720387	6.7	64
tt14525460	5.6	258
tt0871117	7.8	33
tt11681220	7.9	16
tt1512493	7.2	49
tt12106164	8.5	8
tt0949263	7.0	13
tt0038493	6.8	21
tt0740855	6.4	14
tt3743808	7.4	8
tt13009176	7.9	16
tt1386504	3.5	13
tt1970736	9.1	17
tt1280765	6.3	21
tt0256844	7.1	14
tt2601516	6.6	228
tt1207526	8.7	3573
tt0046997	6.0	26
tt0083327	7.3	180
tt5208680	8.3	428
tt8425738	7.8	31
tt7538918	4.5	6405
tt8810808	8.8	5
tt0794319	6.8	122
tt0055108	7.4	33
tt9104746	8.0	301
tt0458235	8.4	9
tt5489108	8.2	143
tt0780228	7.3	41
tt2857368	7.9	16
tt1885162	7.5	11
tt0284384	6.7	26
tt0815485	8.6	10
tt1612575	6.3	38
tt5546506	6.0	66
tt9848804	4.7	6
tt0591721	7.9	55
tt9344894	6.8	86
tt0059294	4.7	91
tt9063092	7.0	87
tt1043494	6.4	11
tt8580376	7.1	90
tt6878176	7.1	19
tt1772871	5.0	116
tt0551828	7.7	6
tt13328998	7.8	50
tt1300920	6.6	18
tt0381427	7.9	11
tt14209768	9.5	53
tt8244924	8.0	18
tt10038106	8.2	22
tt3319184	7.8	11
tt0112047	8.3	8014
tt6616376	9.5	664
tt1049409	6.2	161
tt0687790	7.3	304
tt1812508	5.1	9
tt13247118	8.6	1668
tt16393522	8.2	39
tt0024054	6.2	458
tt0185968	7.9	86
tt1458564	8.2	13
tt1556394	8.6	28
tt15118078	7.9	100
tt6820122	8.8	16
tt0838006	7.6	17
tt4005350	8.4	48
tt15348352	6.6	1098
tt2947506	7.0	11
tt0679940	7.8	14
tt1936183	7.4	7
tt4533750	7.2	30
tt0878211	8.9	10
tt5280592	9.2	86
tt14791214	6.3	20
tt0317622	6.7	52
tt0976265	4.2	46
tt1414432	7.1	33
tt0106499	7.4	9
tt0563120	6.9	7
tt0234305	7.1	104
tt6993578	9.8	6
tt15510768	8.1	13
tt0282599	7.5	9085
tt11229376	8.4	31
tt8281176	8.9	18
tt7964610	7.8	593
tt13986082	8.3	6
tt0660801	7.2	271
tt0308411	6.5	1871
tt2856448	8.0	8
tt0935172	7.8	9
tt0850518	6.6	8
tt4273292	6.8	28520
tt5566140	9.0	1163
tt12516460	5.7	28
tt7604110	8.4	67
tt7502100	7.8	26
tt1716767	5.5	2077
tt8350582	5.7	6
tt5671264	5.0	72
tt3297024	8.0	11
tt13585676	7.9	21
tt16292010	8.6	1065
tt1235426	6.8	182
tt0656312	8.5	91
tt5788748	8.5	19
tt0801428	7.0	630
tt7882950	7.0	193
tt0174979	6.8	34
tt0079476	7.2	202
tt1922339	8.5	23
tt0744503	7.6	31
tt0493322	3.9	648
tt0047767	8.2	404
tt16152280	3.5	22
tt13488942	7.1	12
tt1205502	8.0	7
tt0236703	6.4	9
tt3062390	3.2	6
tt7321264	5.8	5
tt5204820	5.8	5
tt0188651	5.7	96
tt5194190	7.0	7
tt8542484	5.0	9
tt6324716	7.8	15
tt0631793	7.5	30
tt0376278	6.4	68
tt2196342	5.3	16
tt4820546	7.8	10
tt1207647	7.3	23
tt10570260	7.2	10
tt11330500	5.8	23
tt25041094	7.7	41
tt5234102	7.5	59
tt1976514	6.8	19
tt7853804	5.3	135
tt1713122	7.3	302
tt11475076	6.8	52
tt1249454	6.5	12
tt0978571	5.7	45
tt0662292	6.7	13
tt10654876	6.7	47
tt0055867	5.8	515
tt0541025	6.8	6
tt1512211	5.7	13
tt14506760	7.1	7
tt0873573	4.3	14
tt8554342	8.0	10
tt2108767	8.1	11
tt2326248	7.8	12
tt5899844	7.1	45
tt2624018	7.3	26
tt2492628	8.0	27
tt0168275	7.0	34
tt2284162	7.4	12
tt11725450	7.5	131
tt7329602	6.5	1593
tt0093267	7.0	2979
tt0713842	7.8	87
tt15139880	6.7	115
tt0862672	5.4	16
tt14591090	8.2	12
tt0148871	6.2	28
tt12484536	9.3	73
tt0970450	3.2	13
tt6228780	7.0	5
tt1740553	5.0	91
tt0241459	6.4	8
tt0501953	8.1	182
tt26678961	9.3	7
tt12687676	7.8	9
tt5470508	7.5	10
tt2934672	7.6	5
tt0059607	5.9	236
tt7579580	8.6	545
tt1249212	7.6	12
tt0485956	5.6	568
tt0578351	7.4	10
tt26625684	7.6	8
tt2309461	8.5	86
tt0290174	4.4	46
tt12747512	5.8	6
tt0985960	7.1	15
tt1785385	3.7	176
tt10385068	7.9	12
tt2093595	5.4	34
tt0347348	5.3	8
tt14585202	9.3	26
tt9432142	6.9	15
tt3037358	8.1	123
tt0414510	5.7	440
tt5198136	6.2	16
tt1160058	8.5	15
tt5252850	7.5	66
tt7537810	6.4	8
tt1188940	7.2	14
tt1720346	6.9	14
tt0714065	5.7	28
tt0050132	7.6	88
tt3631178	6.8	28
tt15432756	7.3	313
tt6793972	4.8	32
tt5749734	8.0	11
tt1194107	5.8	115
tt21635570	8.0	9
tt0694244	6.9	57
tt6409202	6.1	12
tt3629560	8.3	20
tt1087568	9.0	6
tt0278491	6.4	12
tt12275866	7.2	12
tt0178964	5.0	23
tt0574649	7.6	62
tt1786085	6.3	12
tt1065319	8.2	23
tt0383223	7.9	20
tt0059827	4.5	8
tt9471372	7.8	445
tt0354410	6.0	10
tt16446556	5.0	3012
tt0184284	5.2	14
tt0805882	3.0	10
tt0396867	9.8	7
tt2243275	6.2	690
tt6837238	8.7	18
tt1198613	8.6	5
tt1414414	7.1	11
tt0107119	3.0	58
tt0160455	3.4	19
tt0317028	6.7	208
tt0175473	6.5	72
tt12202338	7.4	210
tt10181132	7.3	249
tt15210916	7.2	34
tt25417976	4.1	42
tt5675224	7.5	141
tt0580486	5.4	26
tt0042050	5.0	43
tt0763133	7.6	509
tt4110672	7.2	19
tt6647950	6.8	83
tt0681194	7.0	74
tt11758780	6.1	65
tt3892102	4.8	25
tt3908322	7.4	10
tt0698516	7.1	30
tt0691993	8.9	101
tt0783791	7.0	7
tt1470089	7.8	11
tt11590122	9.4	25
tt15684098	9.2	33
tt3587846	7.5	450
tt1787736	6.2	23
tt11091658	8.3	8
tt0281969	8.4	10
tt0837526	7.9	165
tt2252680	6.2	4537
tt2400685	6.5	2468
tt0236097	5.8	15
tt0334533	7.8	13
tt0152780	5.6	144
tt6086360	6.7	10
tt0825330	5.5	85
tt0238055	9.0	6
tt2909342	8.3	205
tt4928532	9.2	34
tt6687884	8.0	8
tt3188546	8.6	22
tt7189220	8.7	9
tt1563772	4.8	107
tt0316702	9.7	9
tt1089559	8.0	15
tt12804598	7.4	162
tt16868064	7.9	259
tt13747892	8.0	67
tt0378739	5.2	128
tt0928286	6.4	6
tt0177185	3.8	443
tt0430714	7.0	15
tt4704862	5.4	19
tt0512920	8.4	1891
tt4173130	7.5	12
tt21047416	7.0	11
tt8198926	9.1	15
tt0368431	5.8	31
tt3660222	7.1	12
tt0264122	6.8	10
tt11696334	6.2	14
tt7213402	7.2	20
tt21920786	5.1	11
tt0848591	4.7	7
tt0006128	5.4	16
tt0397471	7.0	79
tt1686826	7.8	25
tt1207276	4.4	18
tt13708680	8.0	123
tt1254555	8.0	29
tt0111783	6.3	284
tt14354848	5.5	14
tt21236304	7.0	6
tt21035158	6.5	19
tt2419450	6.2	12
tt4884838	7.3	178
tt3544960	5.9	9
tt8769766	5.7	267
tt0213562	6.2	27
tt21623298	7.8	95
tt5736116	7.2	10
tt13228876	8.0	5
tt3080060	8.3	12
tt13726798	9.9	13
tt3959414	5.8	41
tt11200678	7.4	84
tt7431844	4.5	46
tt1657084	7.7	7
tt1287863	8.8	23
tt1383604	5.7	189
tt1655439	6.5	24
tt0889149	8.0	18
tt0849215	8.0	55
tt4244340	7.8	5
tt0759114	8.1	13
tt0267187	6.8	42
tt2191323	8.2	331
tt6163232	8.0	7
tt0265718	6.0	12
tt0125551	8.3	64
tt1637581	7.1	15
tt11065932	5.0	19
tt4644436	5.8	6
tt0401732	7.5	59
tt0394836	7.4	21
tt0391367	4.2	27
tt0799110	6.9	46
tt0999927	6.3	14
tt0021848	5.2	53
tt8960282	7.0	28
tt0325120	7.2	34
tt13541588	6.7	11
tt9246422	6.9	165
tt2381300	7.0	10
tt2952030	8.9	9
tt0082197	4.2	34
tt8784334	5.3	8
tt6022362	8.7	1336
tt3076962	7.0	12
tt4872228	8.1	59
tt0641143	6.9	72
tt1813970	8.2	102
tt8872932	8.1	74
tt12688428	8.3	7
tt13503638	9.3	7
tt5999706	2.8	11
tt9257312	7.3	16
tt0295025	5.2	12
tt2027154	4.5	1595
tt5606576	8.0	7
tt8923818	7.0	20
tt9793584	8.8	15
tt14975944	4.4	5
tt0298068	7.1	35
tt1364191	8.5	25
tt1451646	6.4	40
tt1577856	8.2	42
tt12619398	6.9	68
tt5175546	8.3	36
tt5165844	9.2	7
tt0014066	7.1	11
tt1913674	8.1	83
tt17348024	5.0	27
tt13415836	7.4	5
tt8764082	7.6	23
tt3718972	8.3	110
tt6275634	4.6	6
tt1813457	6.2	17
tt1440345	6.7	36044
tt0129191	5.7	66
tt0541160	7.2	6
tt4775024	7.1	135
tt0420249	5.5	53
tt1158657	6.5	7
tt8399796	5.7	22
tt16138798	7.4	10
tt0560693	8.0	190
tt1168825	7.4	169
tt0891364	4.2	10
tt7135140	7.0	5
tt2639502	5.9	56
tt0225688	4.5	103
tt2355318	5.7	7
tt0210615	6.9	83
tt1643247	8.4	784
tt14348618	5.9	8
tt5815282	3.1	231
tt0832572	7.1	19
tt1960609	8.3	17
tt0701119	7.8	2611
tt0222153	8.9	36
tt16751942	8.8	5
tt2596702	5.8	6
tt0082201	7.1	135
tt1185318	6.0	21
tt14211374	7.5	35
tt26760589	9.4	94
tt0746358	8.3	34
tt9035222	7.6	854
tt0508909	7.4	63
tt11466294	8.7	11
tt0875050	7.6	102
tt0182921	7.1	23
tt0827424	5.2	52
tt0294673	6.6	50
tt5224484	7.2	23
tt0713479	8.1	30
tt0040382	5.6	51
tt1034423	7.4	77
tt1233563	7.0	11
tt0173024	7.3	1213
tt0221358	8.0	23
tt4538234	7.7	573
tt14906618	8.0	5
tt1075835	5.6	13
tt0049608	7.9	40
tt0380392	6.4	25
tt0245503	7.7	82
tt14408130	6.9	443
tt1513744	6.6	12
tt0276970	7.7	375
tt7561020	3.6	13
tt1532462	9.5	7
tt0102073	4.7	62
tt0100402	6.8	42
tt0329131	5.8	7
tt0805420	5.7	1990
tt0474527	6.6	167
tt3808882	7.4	5
tt0138249	6.1	62
tt4510896	6.4	670
tt2031731	5.7	10
tt10054944	8.6	8
tt12509860	6.8	57
tt0507467	7.2	33
tt0832437	9.0	69
tt1672115	8.5	28
tt6286674	6.5	12
tt0017869	6.4	68
tt2188723	5.9	776
tt0167869	8.0	12
tt13540190	4.2	221
tt0631683	8.3	17
tt22504516	6.6	6
tt0129221	5.7	51
tt0011078	5.9	83
tt5960498	5.5	33
tt14899680	7.8	11
tt24216174	9.5	8
tt1461418	7.5	7187
tt1218643	6.7	99
tt0251308	5.1	562
tt2349968	8.8	328
tt3974334	8.2	39
tt16727400	6.5	34
tt0745038	6.9	11
tt1648219	6.6	5
tt24512562	7.8	6
tt7201070	7.7	14
tt4413322	8.8	14
tt6000502	8.2	16
tt10447892	8.6	12
tt11487796	7.4	9
tt6266416	6.6	5
tt0784808	8.6	11
tt8733190	9.2	14935
tt1165929	9.0	8
tt0117341	9.3	20
tt10512392	6.6	199
tt4319066	7.2	5
tt10101932	2.7	7
tt2143366	1.0	7
tt0271294	8.4	12
tt0045013	5.5	213
tt0117282	6.2	402
tt3851824	7.1	195
tt1046824	7.4	19
tt6613656	5.3	9
tt9625298	7.5	32
tt3459390	5.5	35
tt5753470	8.0	1252
tt0251531	8.3	151
tt0252532	7.5	29
tt7634654	2.4	524
tt0495717	6.9	27
tt0539800	7.3	466
tt0873290	8.0	127
tt0818297	5.1	283
tt26743708	10.0	5
tt13890956	10.0	6
tt4872044	8.7	9
tt0388271	4.6	6
tt2714412	7.8	145
tt3609254	6.1	25
tt0122644	5.9	28
tt0343106	7.0	6
tt1434049	7.4	108
tt0837610	3.2	38
tt9319362	6.0	120
tt3065104	8.8	1717
tt12754868	8.8	6
tt0246258	7.7	240
tt1231147	6.5	12
tt19851108	6.0	10
tt6448586	6.0	21
tt3447676	5.3	381
tt2187531	4.2	12
tt0259384	7.0	15
tt26906712	8.0	218
tt0502620	7.5	436
tt0713585	9.0	460
tt0556722	7.1	59
tt0149421	5.9	24
tt5076102	8.8	14
tt0517987	8.3	53
tt3468330	8.1	3454
tt1601373	7.5	6
tt1306577	6.0	11
tt4340756	5.8	55
tt3243160	7.0	25
tt9801984	7.2	15
tt2211379	7.8	8
tt11235258	8.5	30
tt10028158	8.2	7
tt0047532	6.7	196
tt7890078	6.9	25
tt0761106	6.8	182
tt5221812	8.0	10
tt1441137	2.8	17
tt0581825	7.7	16
tt12976286	4.5	22
tt4463130	7.8	8
tt7200136	6.6	324
tt0807910	3.8	26
tt14109950	7.7	30
tt10796464	7.1	7
tt0128279	5.7	70
tt2521432	7.7	56
tt14786120	7.1	21
tt3582302	7.6	9
tt6570908	7.7	6
tt0572405	8.4	986
tt8546624	7.7	14
tt0814073	8.4	11
tt13879302	8.9	7
tt2597060	8.2	199
tt1390002	6.9	109
tt18080376	6.7	400
tt0601084	8.5	62
tt14196844	7.2	13
tt1607980	6.9	28
tt0809295	7.4	17
tt20672998	6.8	285
tt1544409	6.9	27
tt5732464	5.8	223
tt1730125	7.4	14
tt1427870	8.4	14
tt8206382	9.8	8
tt6496118	6.7	74
tt0249217	6.9	21
tt0086667	8.1	1159
tt1679929	7.2	18
tt1539146	6.3	24
tt5373854	5.3	547
tt0054781	7.8	70
tt0539217	7.3	180
tt5873866	6.5	23
tt0720468	8.0	77
tt5818094	8.9	11
tt10269502	6.6	14
tt4635588	7.2	80
tt15478130	8.9	31
tt2210400	7.4	35
tt7924108	7.2	118
tt1413570	6.2	5
tt8394740	8.5	6
tt7147626	7.3	16
tt8460546	7.4	27
tt0323919	6.8	12
tt13129216	6.9	10
tt15391826	7.2	14
tt16606712	5.4	19
tt0574131	7.8	411
tt0989535	7.8	5
tt1218342	5.6	94
tt1078809	8.6	10
tt0120015	8.8	19
tt17827194	7.6	26
tt1542968	2.2	26
tt5787028	7.5	16
tt11427134	5.0	9
tt3470762	5.4	166
tt0645422	8.7	8
tt0653599	7.8	349
tt2128387	7.3	13
tt12532480	7.7	7
tt11132272	7.6	10
tt13949166	6.5	15
tt11263084	6.8	120
tt0057197	7.3	29125
tt2034095	5.8	30
tt0288803	6.2	180
tt18226958	6.4	593
tt11803466	5.4	8
tt1360591	6.6	11
tt0396533	7.0	9
tt6372276	8.3	36
tt0644627	6.4	8
tt0480100	7.1	72
tt1668851	7.3	11
tt4120532	8.3	4023
tt9023302	5.9	22
tt4814756	6.8	20
tt11918588	8.6	392
tt2218682	7.6	122
tt2382268	7.3	26
tt0938876	6.4	14
tt0229244	8.8	38
tt0799161	7.5	23
tt0675669	9.0	20
tt3833736	8.4	874
tt8271092	6.4	47
tt5781316	5.4	356
tt6439584	8.9	915
tt2677092	6.2	11
tt1846075	5.8	24
tt4224588	6.7	2925
tt0565331	7.6	125
tt2401084	6.1	28
tt7148036	4.5	9
tt0250820	6.9	17
tt0576760	8.3	28
tt0540622	7.6	28
tt1665221	7.4	312
tt4214666	3.2	10
tt0011948	6.8	449
tt6418718	7.4	21
tt2728484	7.0	8
tt13704750	9.3	7
tt0565247	8.1	18
tt0672369	8.2	9
tt5813776	7.9	16
tt0503386	6.7	28
tt8591978	8.7	1265
tt1183381	8.7	6
tt1167295	8.0	140
tt6083196	8.3	22
tt0302431	5.0	43
tt2359105	8.5	10
tt1500519	6.7	67
tt1179814	7.3	8
tt3845308	8.1	216
tt5005588	5.4	6
tt10456414	7.0	20
tt6611034	7.2	7
tt5294496	7.8	13
tt7024936	7.9	9
tt4114610	4.5	6
tt14773980	7.5	21
tt2195323	6.7	21
tt1458696	8.7	44
tt12282408	9.9	21
tt0827563	7.3	63
tt1581093	8.2	65
tt3822390	8.6	11
tt0396100	6.0	11
tt0863013	7.6	34
tt14821324	5.9	26
tt3169640	7.2	75
tt0743689	8.3	130
tt1189024	7.6	20
tt0584035	7.5	125
tt0331604	6.7	23
tt5729082	7.0	57
tt0215223	5.7	47
tt0647608	7.4	483
tt0358791	9.0	5
tt1579719	4.4	36
tt0677564	6.5	280
tt11930278	7.8	46
tt0682397	8.2	7
tt10627834	7.3	18
tt6104206	4.9	4660
tt0370269	8.2	9
tt0651223	7.6	79
tt11953628	5.9	1516
tt2001705	6.5	49
tt2355666	8.2	29
tt8178630	7.4	67
tt3560162	8.0	14
tt3922850	5.5	24
tt2023884	10.0	24
tt1877239	6.9	19
tt3137546	4.5	407
tt0832628	7.2	198
tt4759158	10.0	5
tt0066290	4.8	32
tt0157781	3.9	11
tt13386792	8.1	7
tt7913092	6.8	15
tt0695557	8.0	8
tt0351282	5.8	37
tt1330059	7.8	905
tt0347726	7.5	26
tt0145656	6.5	12
tt20918616	6.8	16
tt0018022	7.0	12
tt0030141	5.1	20
tt1537302	5.0	124
tt19120440	9.1	969
tt1204189	6.9	15
tt0489039	8.3	8
tt1352532	7.2	695
tt7252302	4.9	13
tt21221498	5.8	50
tt0326422	6.6	20
tt0558115	7.4	17
tt0389328	4.9	12143
tt0538553	7.4	8
tt7176886	8.9	8
tt13212152	7.8	15
tt14919902	8.1	50
tt14928276	7.7	17
tt2150384	7.6	5
tt4638246	5.8	218
tt0704480	6.7	11
tt0814150	6.2	461
tt8991020	5.5	13
tt1467661	7.8	99
tt7344698	8.2	6
tt0068373	7.6	1776
tt0119574	6.9	4072
tt0357390	6.9	12
tt1092052	7.7	8
tt9284442	7.0	11
tt0291216	9.3	23
tt1594187	6.8	6
tt0690299	7.2	285
tt0735039	7.9	396
tt0132092	5.5	49
tt4385184	3.6	7
tt0511695	9.1	14
tt15739930	7.8	5
tt0594489	7.5	147
tt0380529	8.6	11
tt0082586	5.8	57
tt2140837	8.0	6
tt1260466	6.9	13
tt14145004	7.2	313
tt20754434	7.9	10
tt12317258	7.0	52
tt0631764	7.7	58
tt0101227	4.2	30
tt9217682	7.4	231
tt3859486	8.2	17
tt2663192	7.8	6
tt0301768	6.3	143
tt0558221	7.6	55
tt8249062	8.0	26
tt8844878	8.2	315
tt0142437	6.2	117
tt0520518	8.2	75
tt9378936	7.6	38
tt7718088	7.1	16905
tt0552773	4.9	22
tt1467643	7.7	4393
tt10426684	6.1	101
tt4142976	7.7	32
tt0504460	7.4	256
tt2910564	8.3	38
tt1210647	7.4	284
tt5791612	6.8	33
tt8815236	6.8	22
tt3296904	7.7	47
tt2884436	6.5	67
tt7944502	7.5	9
tt6851502	8.5	6787
tt9261386	8.8	5
tt2567210	3.1	61
tt1152659	3.2	9
tt8446902	6.5	16
tt15751990	8.7	8
tt10476618	7.9	10
tt2718966	7.0	21
tt4402076	7.6	10
tt1935429	7.4	14
tt7768986	6.0	5
tt3326812	6.7	8
tt0655946	7.9	16
tt1792440	7.9	51
tt13148804	4.6	514
tt0067538	5.2	55
tt0506550	7.7	137
tt1221092	8.0	9
tt0185520	6.9	222
tt4210802	9.4	9
tt0284850	5.1	1400
tt8172892	5.3	22
tt4187452	8.3	1548
tt7770196	6.0	12
tt4508174	5.3	6
tt2199910	1.8	10
tt0503713	5.7	70
tt2455986	6.9	232
tt14950082	7.1	20
tt6711604	7.8	13
tt4742662	10.0	5
tt4326338	6.3	37
tt5082174	5.9	31
tt3256658	6.8	28
tt13249314	6.6	28
tt8119372	7.6	26
tt8641778	8.9	8
tt0608098	8.0	67
tt16760276	7.4	5
tt10941282	6.9	37
tt0140772	6.0	626
tt0057304	5.6	149
tt0908251	8.1	177
tt14418676	8.4	2961
tt0559208	7.3	74
tt0963546	7.7	7
tt0487837	8.5	15
tt5723316	5.6	6
tt2128149	7.5	2268
tt1509170	5.1	16
tt4976470	7.1	14
tt10090254	7.2	17
tt2281424	8.5	103
tt6464650	7.5	40
tt0048427	5.8	71
tt0053898	6.3	44
tt3209504	7.5	10
tt0847242	7.5	15
tt6078228	7.3	113
tt6458886	7.4	353
tt0299205	6.2	14
tt0505274	7.7	79
tt0260816	4.8	28
tt0101564	6.1	93
tt3470340	9.3	13
tt1422129	5.8	8
tt1449544	6.7	16
tt9886820	7.4	8
tt2273401	6.9	16
tt2734854	5.4	160
tt1750938	6.0	10
tt6184932	6.7	104
tt0457564	6.0	10
tt1072960	8.3	13
tt13280452	8.2	8098
tt0770771	5.5	145
tt12354406	8.3	3110
tt0777345	7.7	1064
tt2009462	8.3	92
tt3017994	8.2	9
tt1780711	7.1	17
tt10912990	5.6	57
tt0806410	7.9	65
tt1182634	8.0	8
tt1381572	7.0	52
tt0167946	7.1	12
tt0837210	7.1	342
tt0018404	4.6	13
tt0130652	3.6	213
tt0187405	9.4	2076
tt1406761	5.6	11
tt12810348	7.6	18
tt0132382	6.9	957
tt11651564	9.3	7
tt16244516	8.2	13
tt13977330	6.6	10
tt2079070	7.3	27
tt0565452	8.5	120
tt6295276	5.0	12
tt3576732	7.0	70
tt0304147	6.0	47
tt0041952	7.5	848
tt0191996	6.0	4173
tt11823064	7.4	39
tt17519954	7.0	7
tt9843186	8.2	20
tt0413366	3.2	56
tt1027515	7.1	14
tt0134142	2.0	8
tt0100303	6.1	2835
tt1092492	7.8	131
tt5740762	7.0	5
tt0061019	5.1	119
tt0074035	7.6	1039
tt2187322	6.4	106
tt14077842	6.7	9
tt6791824	7.9	14
tt16281708	8.0	6
tt8893252	7.6	5
tt0054774	5.8	77
tt13983458	6.6	7
tt0739284	8.3	18
tt26442193	6.9	46
tt0371174	5.7	96
tt0437265	8.0	10
tt0715983	7.2	14
tt0054972	6.7	10
tt2497650	7.6	44
tt2166419	7.6	91
tt8783146	2.4	804
tt13321298	9.5	7
tt1124388	6.3	2826
tt0792375	7.7	21
tt2838932	2.7	63
tt3313524	7.7	7
tt0093465	6.1	546
tt0105630	7.5	8
tt10443816	6.8	198
tt0317952	5.8	24
tt15445552	9.2	5
tt2858336	7.6	78
tt0346592	4.6	9
tt1155915	6.4	17
tt1306845	7.7	22
tt7814940	8.6	5
tt13030594	5.9	12
tt0631966	7.7	39
tt1412111	7.0	75
tt0662193	8.3	12
tt1044907	6.2	14
tt1524814	8.8	23
tt1015194	6.2	7
tt1521877	7.1	1171
tt2519132	7.5	762
tt2073007	8.7	9
tt2366130	5.9	18
tt14090962	9.5	93
tt3417172	3.5	153
tt3219848	5.6	5
tt8610846	5.1	35
tt0378896	6.0	9
tt0109528	6.8	20
tt1134570	7.4	7
tt0766929	6.5	7
tt9089056	7.7	100
tt7103280	5.7	38
tt1152662	3.0	10
tt0688487	6.9	15
tt12846974	7.0	7
tt1389543	6.5	10
tt1370190	5.8	10
tt2679968	6.9	45
tt1782742	6.9	8
tt0874824	8.2	9
tt11136276	6.5	2624
tt0169607	5.3	18
tt1854748	4.9	26
tt1033590	8.5	70
tt0160781	7.6	9
tt0578924	9.0	25
tt4408104	7.0	88
tt1636441	5.5	123
tt0088676	4.4	11
tt16537786	7.3	19
tt6219140	8.0	9
tt7531496	7.6	180
tt13526660	6.1	142
tt0693030	7.4	390
tt7881542	4.5	1422
tt1631532	8.5	35
tt1937438	7.3	36
tt1817028	8.4	10
tt1504320	8.0	687524
tt7539290	7.9	53
tt2938834	8.3	15
tt0425950	8.3	47
tt0915527	5.2	7
tt17348204	1.1	17
tt2764062	7.9	851
tt1932752	6.1	8
tt2372276	7.5	264
tt9749642	3.0	5
tt4368318	6.3	78
tt3087078	6.1	11
tt0707337	8.3	383
tt1413725	4.3	12
tt1376336	3.3	18
tt0048126	5.7	52
tt2455872	7.7	18
tt8042010	8.3	45
tt0168888	5.2	5
tt7607942	9.0	24
tt1836054	4.7	7
tt15850440	6.5	49
tt0033551	6.9	66
tt1615189	6.6	10
tt2221741	8.8	30
tt25830490	7.0	5
tt0400599	6.0	32
tt15017986	3.7	67
tt22490602	5.4	70
tt6313734	5.8	55
tt7342436	8.4	4464
tt3122784	7.2	19
tt19701324	8.1	9
tt5974732	2.7	9
tt14449278	7.9	523
tt0020568	7.8	15
tt0629758	7.3	77
tt0317273	6.7	109
tt13207510	2.8	24
tt0124895	5.2	34
tt4408768	8.5	20
tt0748190	7.8	33
tt1661463	5.3	11
tt8896798	8.7	9
tt9603526	6.6	13
tt1407047	5.3	10
tt0019687	5.6	38
tt0559105	7.5	114
tt7949400	7.6	16
tt12048268	8.0	9
tt12767080	7.1	9
tt1644226	8.5	158
tt3777232	7.0	5
tt6269080	7.1	73
tt0389038	4.4	77
tt8947782	7.2	51
tt13215742	6.5	7
tt0080937	6.7	15
tt8513044	7.0	543
tt1208402	8.6	9
tt13835250	7.7	930
tt15105098	3.4	19
tt0228867	7.6	128
tt14147284	7.0	11
tt1262303	8.4	127
tt2949566	7.2	5
tt3560232	7.4	15
tt13504392	6.7	262
tt0053359	5.5	443
tt1233578	4.2	232
tt0020380	4.3	11
tt1536495	5.8	33
tt2074602	7.7	12
tt3834692	7.2	13
tt6539464	5.6	60
tt2626016	8.4	12
tt21840886	8.1	15
tt0743227	8.0	55
tt24331194	6.0	14
tt5842772	8.1	71
tt0469323	7.4	15
tt1869593	6.9	121
tt0116164	6.8	1469
tt0028821	7.1	28
tt1797926	7.4	12
tt12284864	8.8	43
tt9828622	7.4	36
tt0372205	5.4	54
tt0681327	8.4	246
tt0913385	7.1	55
tt1846589	6.6	65984
tt0420340	7.2	22
tt0559170	7.4	68
tt0502099	7.1	25
tt9610324	5.2	10
tt11342082	6.6	12
tt0263675	4.2	7
tt13705920	8.7	56
tt2383874	5.6	14
tt6707214	6.6	54
tt11628636	3.7	15
tt2220120	8.2	15
tt0718616	7.2	22
tt1397324	8.4	41
tt6308732	6.3	14
tt1795960	8.1	3238
tt9178802	8.5	52
tt7868518	7.8	14
tt2436350	8.3	7
tt11710234	5.8	49
tt2401840	4.8	55
tt5832858	8.0	11
tt0674392	7.3	16
tt2070859	5.7	7
tt7117508	2.8	5
tt1979461	5.5	71
tt1541277	8.0	145
tt0271911	6.9	80
tt1436571	4.5	580
tt1220510	7.6	52
tt9018836	6.1	120
tt0826614	6.7	7
tt0924224	5.6	25
tt0680568	8.5	44
tt5826422	7.8	9
tt3461632	7.9	209
tt0764655	7.3	423
tt0208894	5.4	6
tt0310399	6.4	25
tt7020770	8.7	19
tt0052637	5.0	440
tt1491639	6.7	11
tt2963162	7.2	9
tt4112146	7.4	36
tt1301309	7.4	34
tt0478497	6.8	14
tt13130184	7.3	2026
tt3656720	7.8	9
tt3832250	9.0	13
tt5723286	6.4	21288
tt11976962	7.7	13
tt0894198	7.5	20
tt4860560	9.8	9
tt3145282	7.0	35
tt15553550	5.7	58
tt15042564	7.9	61
tt4327456	7.0	117
tt4110166	7.3	7
tt11160590	7.5	11
tt0266069	7.7	17
tt1450942	5.5	13
tt10856454	7.3	15
tt0221622	6.4	86
tt0577574	6.0	6
tt1693972	6.4	8
tt0627895	8.5	66
tt1048484	8.5	930
tt0149458	7.9	174
tt0572081	7.5	8
tt0963719	5.1	23
tt6774274	6.7	26
tt13805484	7.6	6
tt7320560	8.2	5143
tt8359620	2.3	62
tt0293041	7.8	10
tt0035315	5.0	15
tt3057008	7.6	8
tt0637407	7.0	70
tt0451092	6.8	23
tt3379054	7.4	14
tt0196924	1.5	63
tt0813726	6.8	684
